user,review_count,median_rating,max_rating,min_rating,mean_rating
jmsmith2434,1096,6,10,1,5.513686131386861
jnharr,634,7,10,1,6.561514195583596
jnmgl,602,6,10,3,6.4784053156146175
JNorris,544,7,10,1,6.809742647058823
joakim589,1290,6,10,1,6.134883720930232
joangm,805,7,9,3,7.039130434782609
joboo,697,7,10,1,7.005236728837876
Jocab,499,7,9,2,6.4318637274549095
Joe Casadonte,663,6.5,10,1,6.430995475113122
Joe Miner,1283,6,10,2,5.862743569758379
joebelanger,646,7,10,1,6.024767801857585
joecmk,529,7,9.5,4,7.018903591682419
joeeoj010,1079,6,9.5,2,6.31835032437442
joehn,546,7,10,2,7.03040293040293
joelbear,1810,6,10,2,6.056353591160221
joelee,677,6,10,1,5.5997045790251105
joelpetersen,1107,7.5,10,2,7.363595302619693
Joep83,1291,6.5,10,1,6.3628969790859795
joerg73,534,6,10,1,6.370561797752809
JoergBoerg,560,7,10,1,6.683035714285714
joewyka,1364,7,10,1,6.346774193548387
joezg,496,7,10,4,7.319556451612903
Jofarin,970,7,10,1,6.788659793814433
joffgracia,498,7,9,2,6.911646586345381
jogosdomundo,555,6,10,4,6.428828828828829
John Vasilakos,535,6,10,1,5.906542056074766
JohnBandettini,1249,7,10,1,6.891112890312249
johncraven,936,6.5,10,1,5.920405982905983
johnjon,984,6,10,1,5.635670731707317
johnmed,619,6,9,2,5.961227786752827
johnnypalumbo,636,6,10,1,5.8812893081761
johnnyspys,672,7,10,1,6.516592261904762
JohnnytheSkin,547,6,10,1,5.641681901279708
JohnPurdue,903,7,10,1,6.2779623477297894
johnsone1978,563,6,10,1,5.733570159857904
johnweldy,1332,6,10,1,5.906938130630631
johnwong882,1248,6,10,1,6.131410256410256
johoohno,595,7,10,1,6.7899159663865545
johrfet,828,7,9,2,6.6606280193236715
Jojo 96,564,7,10,2,7.057624113475177
jojobinks,539,5,10,2,5.551205936920223
joker75,651,7,10,2,6.996927803379417
jolian7676,596,7,9,3,6.861912751677853
jollypirate,531,7,10,2,6.478813559322034
Jonah Pak,518,7,10,1,6.5926640926640925
jonathan bruton,826,6,10,2,6.25544794188862
JonathanW,516,6,10,2,5.829457364341085
JonBen,1003,7,10,2,6.469591226321037
JonBob,1035,6,10,1,6.253140096618358
joncassie,747,7,10,1,6.927710843373494
jond,605,6,10,2,6.32396694214876
jones00,534,8,10,2,7.457865168539326
Jonny_Lenny,721,7,10,1,7.0122260748959775
jonnymut,795,7,10,1,6.69874213836478
JonnyPac,624,7,10,3,7.386217948717949
jonnyutah,1056,7,10,1,6.514327651515152
jonpurkis,1201,6,10,1,6.111157368859284
Jools,497,7,9,1,6.660965794768612
Jooor,808,6.7,10,1,6.568007425742574
jordyadan,516,7.5,10,2.2,7.4166175
jorgevr98,592,7,10,1,6.780405405405405
jorl,622,6,9,1,6.190514469453376
Jormi_Boced,625,7,10,2,6.8912
jormungandr,500,5,10,1,5.511
JoSch,1302,6,10,2,6.34715821812596
josdelage,595,8,10,2,7.735294117647059
Jose-san,593,6,10,1,6.2259696458684655
josefsallen,747,7,10,1,6.874163319946453
josephsibleybridges,875,6,10,1,6.063885714285714
Josh2918,584,6,10,4,6.511130136986301
joshdl,946,7.5,10,3,7.343763213530655
Joshuaaaaaa,1064,7,10,3,6.583646616541353
josseroo,595,7,10,1,6.9411764705882355
jpact,649,6,10,2,6.2557781201849
JPDillon,636,6,10,1,5.635220125786163
jpetrai,831,7.6,9.9,3,7.398436823104693
jphyde9,589,7,10,1,6.533106960950764
jrachfal,964,7,10,2,6.800829875518672
JRAMtheBandit,564,6.5,10,1,6.296099290780142
jrp_atg,673,6.5,10,1,6.4541604754829125
Jrtolf,641,6,10,1,6.242589703588144
js3b,501,7,10,2,6.9572854291417165
JSE0508,557,6,10,1,6.132315978456014
jsect,503,2,10,1,3.970178926441352
JSindt,573,7,10,2,6.542757417102967
jsnell,713,5,10,1,5.3660589060308554
JT19,713,6,10,5,6.552594670406732
jtakagi,2049,6,10,1,6.160566129819424
jthomas22a,784,6.5,10,2,6.501913265306122
jttm,1030,6.5,10,2,6.387864077669903
Jubii2,555,7,9,4,7.16963963963964
Judas54,745,7,10,1,7.37248322147651
jueja,916,6,10,1,6.526200873362446
Jugular,812,6,10,1,5.940886699507389
jujulautre,520,7,10,2,6.783269230769231
JuliaZ,498,7,9,1,6.7203815261044175
JulioBlake,570,7,10,1,6.489649122807018
Jumarik45,642,4,10,1,4.590342679127726
jumatake,1574,6,10,1,5.5698856416772555
Jungle Jim,615,7,10,4,6.878048780487805
Jürgen,1119,7,10,1,7.036103663985702
JustinRRizzo,592,5,10,1,5.302364864864865
Justinschaffer,950,7,10,2,6.758684210526316
justscott,650,7,10,1,6.818461538461539
jutstrab,643,7,10,1,6.913374805598756
juuzzom,1279,6,10,1,5.871774824081314
Juzam,612,7.5,10,1,7.159150326797386
JVKhoury,586,6.5,10,1,6.165529010238908
K_I_T,882,7,10,1,6.532879818594104
K-ban,672,6,10,1,6.299851190476191
k5wan,524,7,10,1,6.459923664122138
KABIA66,509,7.75,9.5,3,7.620839862475442
kadus,611,7,10,3,7.208265139116203
Kaelistus,1770,6,10,1,5.601694915254237
Kaermo,589,7,10,1,6.66723259762309
Kaffedrake,827,4,9,1,4.229746070133011
kaichi,523,7.1,9.7,2,6.95602294455067
Kairos2010,573,7,10,2,6.802792321116929
Kaixo,538,7,10,1,6.930762081784387
Kaizen Zanshin,557,6,10,1,5.824057450628366
kalchio,685,8,10,2.5,7.755109489051095
kalendrys,1883,5,10,1,4.926712692511949
Kamaitatchi,1085,5,10,1,5.0525345622119815
kamchatka,572,6.5,10,1,6.263111888111888
kamentzvetanov,683,7.5,10,3,7.37393850658858
KaneII,498,7,10,1,6.431726907630522
kanoe,810,7,9,1,6.540259259259259
Karadin42,841,7.5,10,1,7.298454221165279
karallan,580,7.4,9.5,1,7.020172413793103
kardos16,1495,5,10,1,5.068896321070234
karjedon,556,7,10,1,6.565647482014389
KarlAbUndZu,1170,7,10,1,6.608547008547008
Karmic_devil,950,7,10,2,6.618947368421052
karrde,702,6,10,1,6.219729344729345
kaszkiet,877,6,10,2,6.264538198403649
Katabrok,822,6,9.5,1,6.004257907542579
katanan,619,7.5,10,1,7.163166397415186
Katchoo,637,7.5,10,1,7.285871271585557
kathench,711,4,10,1,4.165963431786216
kathuna,2778,6,10,2,6.140028797696185
Katielou,594,7,10,2,6.933501683501683
katsuben,586,7,10,1,6.42320819112628
KatsuIas,1221,7.7,10,4,7.662792792792793
katsulas,1012,7,10,2,6.784090909090909
Kavelone,527,7,10,1,7.24573055028463
kawker,523,7.4,10,4,7.411472275334608
KayaK,550,6.5,9.5,1,6.564884836363636
kazk,663,7,10,1,7.160633484162896
KDLadage,513,5,10,1,5.337231968810916
Keating603,499,7,10,1,7.092364729458918
Keenlow,690,7,10,2,6.795107246376811
kegz,655,6,10,2,6.195419847328244
keighleyrob,654,7,10,1,6.600993883792049
keithrapley,1143,8,10,1,7.42344706911636
Kelanen,523,7,10,1,6.681644359464627
Keleno,1088,7,10,1,6.321691176470588
ken_ken,1249,6.4,10,2,6.485748598879104
Ken_Nicholson,676,6,10,1,6.207618343195266
kenes35,532,8,10,2,7.426691729323308
Kent,558,6,9,1,6.141577060931899
KERBORG,760,6,10,1,5.761842105263158
Kermit5150,528,7,10,3,6.997159090909091
Keroak,498,7,9.5,1,6.754016064257028
Kerpaderp,698,6,10,1,5.822349570200573
KerPow,1011,7,10,1,6.661266073194857
kerrydvm,636,7,9,3,6.726100628930817
Kether1983,1157,7,10,1,6.547104580812446
ketzer0815,1223,6,10,1,6.541291905151267
Kev79,580,7,9,2,6.722413793103448
kevan,801,6,10,1,5.465667915106117
kevetoile,509,6.5,10,1,6.360510805500982
Kevin in Kansas,500,5,10,1,6.382
Kevin_Whitmore,1499,6,8,1,5.813875917278185
kevinpdx,578,7,10,5,7.3290657439446365
kevinruns262,1018,7,10,1,6.607072691552063
kevinwho,712,5.75,10,1,5.3605337078651685
kevster,690,7,10,1,6.529710144927536
keyyek,540,7.5,9.8,2,7.226851851851852
Kghetto,521,7.5,10,2,7.399846449136277
kgnunn,1419,6.5,10,1,6.449288231148696
khards,601,7,10,3,6.886855241264559
Khedron,536,7,10,1,6.91044776119403
Khexhu,959,5,10,1,5.2867570385818565
khind,722,7,10,1,6.945290858725762
khronosTdG,1281,6,9,3,6.360655737704918
Kibbu,528,6.525,10,2,6.622916666666667
kikaytete,655,7,10,2,7.415267175572519
kilgore,641,6,9,1,5.959438377535101
killerjoe1962,498,7,10,2,7.002208835341365
killjoy00,674,7.5,10,1,7.188427299703264
killoqpasa,1072,6.5,10,1,6.236940298507463
kilroy_locke,917,6.5,10,1,6.452017448200654
kimbo,799,5,10,1,5.72090112640801
King Gary,971,6,10,2,6.181256436663234
kinga1965,747,7,10,2,7.109772423025435
Kingbee,502,7.5,10,1,7.320916334661354
kingfra,556,6.4,10,2.2,6.423920863309353
kingofthegrill,687,6.8,10,1,6.614410480349345
KingPut,520,6.5,10,2,6.715192307692308
KingRob,1143,5.75,9.25,1,5.391294838145232
KingsElite,600,6.5,10,1,6.091666666666667
kingstarshow,498,6,10,1,6.4156626506024095
kingtiger1942,496,7,10,5,7.26008064516129
kingu,646,7,10,2,6.514705882352941
Kingvarvar,519,9,10,1,8.111753371868978
kinkin_chk,501,7,10,1,6.941516966067864
Kinksta88,757,7,10,2,7.098216644649934
Kinley,509,7,10,1,6.992141453831041
KinslayeR,509,7,10,1,7.265225933202357
kintanakely,583,7,10,3,7.158662092624357
kipikipik,933,6,10,1,5.853697749196141
Kire,664,8,10,1,7.439006024096385
Kirk Agathon,625,7,10,1,6.7024
kisgen,601,7.5,10,2,7.211314475873544
KissellMissile,795,7,10,1,6.64377358490566
kitaju,548,6,10,1,6.173357664233577
kiwols,923,7,10,1,6.7161430119176595
Klaun86,912,7,10,1,6.786732456140351
Klausi300,856,6.6,10,1,6.113095794392524
klbush,582,6.9,9.8,1,6.726975945017182
kldonnelly,815,7,10,1,7.067484662576687
kleric42,576,7,10,2,7.065972222222222
Kloddan,506,7,10,4,6.827865612648221
KlydeFrog,604,7,10,1,6.60364238410596
kmaizard3,610,7.45,10,5.8,7.4460655737704915
kmckimmy06,634,7,10,2,6.570977917981073
Knecht Ruprecht,834,6,10,1,6.389688249400479
kneumann,831,6,10,3,6.150421179302046
koen2602,598,7,10,1,7.014214046822742
Koert,1183,6,10,1,6.129332206255283
Koherus,995,4,10,1,4.4185929648241205
koikessler,602,7,10,1.5,7.072259136212624
koniromann,533,7,10,1,6.937148217636023
konuts,601,6,10,1,6.039933444259567
konyerd,584,7,10,3,6.616438356164384
KoolKow,908,6,10,2,6.002202643171806
Kosmonaut,1477,6,10,1,5.543669600541638
kotongo,709,6.5,10,2,6.315232722143865
kowalskie,805,5.5,10,1,5.2512422360248445
Kozure,582,7,10,2,6.644329896907217
Krazey,1087,6,10,1,6.125942962281509
kreikkaturkulainen,1081,6,10,1,6.007400555041628
krieger2000,562,6,10,1,5.6112099644128115
kririon,535,7,9,1,6.585981308411215
krismoulton,578,8,10,4,7.5354671280276815
kristernevin,925,7,10,1,7.153783783783783
KrisVerbeeck,803,6.5,10,1,6.3902801992528016
krit1789,1386,6.3,9.2,2.7,6.23997113997114
Krolik,535,7,10,2.5,6.898130841121495
krolock,622,7,10,2,7.059485530546624
Krusten,534,6,10,2,6.397003745318352
kruzhalovv,703,7,10,2,6.652773826458037
KRWoods1,1857,7,10,1,6.383952611739365
Kryston,663,7,10,3,6.648567119155355
kryy,669,6,9,4,6.375186846038864
ksaarto,983,7,10,2,6.8165310274669375
ktice,531,6,10,2,6.077212806026365
KTPrymus,726,6,10,2,6.008264462809917
ku8843,663,7,10,2,7.255656108597285
KubaP,1709,7,10,1,6.657928613224108
Kudde,1333,6.5,9.5,2,6.471117779444861
kuhnk,518,7,10,1,7.181683397683398
Kullholen,508,7,10,1,6.533464566929134
kupfertj,498,7,10,1,6.5133534136546185
Kuula,2023,6,10,1,6.083662876915472
Kweevnidny,1388,6.5,10,1,6.395605187319885
kyh362,533,7,9.5,1,6.820825515947467
kyoysc,523,7,10,1,6.905162523900573
kystas,1909,5,10,1,5.367207962283918
Kytty,695,6,10,2,6.0866187050359715
kyynarpaa,1271,7,10,1,6.859166011014949
Laboworker,695,7,9,2,6.866187050359712
labrhat22,617,6,10,2,6.371150729335494
lacxox,1191,7,10,1,6.8972292191435765
LadyInari,773,8,10,1,7.627749029754204
lagunero,905,7.45,9.75,3,7.352541436464088
Laladien,601,7,9.5,1,6.938435940099834
Landon,706,6,10,1,5.4886685552407934
Landralon,567,7,10,3,7.000881834215168
landru,818,7,10,2,6.748166259168704
Landstander,652,6,9,1,5.909509202453988
lankyb,629,6.5,10,1,6.384578696343402
LannisterCrimson,629,6,10,2,5.796502384737678
largando,519,7,10,2,6.67533718689788
Largovos,999,7,10,1,6.545845845845846
Larry Chong,1445,7,10,2,6.674740484429066
Larry Welborn,522,7,10,1,6.524904214559387
larryjrice,2599,6,10,1,5.676414005386687
LarryKruger,856,7,10,3,6.952102803738318
larse,573,6.5,10,2,6.287085514834206
lastalchemist,679,6,10,1,6.304860088365243
lasttruegypsy,585,6,10,2,5.938461538461539
latindog,1449,7,10,2,6.794685990338165
laurent76haquet,699,7,10,4,7.42346208869814
Lauro,618,7,10,2,6.76537216828479
Lawrence Hung,1230,7,10,1,7.082926829268293
Lawster,1285,6,10,2,5.7027237354085605
laycelin,788,7.5,10,1,7.3465736040609135
Laziness,547,7,10,1,7.001731444241316
lbrande,584,6,10,1,5.64554794520548
lcarus,520,7.5,9,3,7.281538461538462
leagle89,586,7,10,1,6.472696245733788
Lecaro,1056,6.5,10,1,6.2675189393939394
lee elektrik,548,6,10,1,5.571167883211679
leemc13,586,7,10,2,6.907849829351536
leespa,564,7.3,9,2,7.277801418439716
leethegr8,561,7,10,1,6.53030303030303
leffe dubbel,6068,6,10,1,5.937541199736322
LegionGamer,507,5.5,10,2,5.7022682445759365
legius,544,7,10,1,6.477022058823529
Legolias,739,7,9.5,1,6.799052774018945
Legomancer,1257,6,10,2,5.689737470167064
leisenstein,552,7,10,1,6.384057971014493
lemazza,566,6,10,1,5.752650176678445
lemontrees,713,7,10,5,7.281907433380084
lencosja,581,8,10,1,7.602409638554217
Leo-T,1616,7,10,1,6.606435643564357
Leodagan,782,7,10,1,6.843989769820972
leoshaw,1288,7,10,2,6.593555900621118
lepofl,503,6,10,3,6.3777335984095425
Leppy,639,7,10,3,6.886541471048513
LeRefuseur,624,7,10,3,6.749198717948718
leroy43,864,6,10,1,5.856481481481482
leser,1035,6,10,1,5.860869565217391
letala,596,7.9,10,5.5,7.769463087248322
Letandor,587,6.5,10,3,6.637137989778535
lets get on board,500,7,9.5,1,6.7876
Levisiebens,520,7,10,2,6.952211538461539
Lewk1700,533,7,10,3,6.592870544090056
lexen,939,6,10,1,5.9185303514377
LexLudiMalacitana,687,6.48,8.84,1.7,6.399592430858807
leys,507,6,10,1,6.148915187376726
Lezard,570,7,10,1,6.393859649122807
Lffvet,542,8,10,2,7.544280442804428
lhapka,745,7,10,2,7.027785234899329
licinius,920,6.5,10,1,6.192219347826087
LienDdw,764,7,10,1,6.560013089005236
liga,855,7.5,10,2,7.246666666666667
light7,963,7,10,4,7.060488058151609
Lightbringer12,821,7,10,1,6.378806333739342
Lightstorm,507,7,10,1.5,6.544378698224852
lilambchop,593,6,10,1,6.45362563237774
Lili Marleen,525,6,10,2,5.994285714285715
Lilian,656,5.5,10,1,5.454268292682927
lililice,1184,6,10,1,6.024746621621621
Limp,1642,7.3,10,1,6.968136419001218
lionandlamb,847,8,10,3,7.579693034238489
lionheartes,540,7,10,4,7.361481481481482
Liquidessa,645,7,10,1,6.500775193798449
Littleboy6,828,7,10,3,6.754830917874396
littlechandler,666,6,9,2,5.569069069069069
Litwood,773,6,10,1,6.448900388098318
Liumas,806,7,10,1,6.292604218362283
ljtrigirl,869,6,10,1,5.889528193325662
llopis,540,6,10,1,6.171296296296297
Loanna,568,7,10,1,6.743838028169014
Lobo,654,6.5,10,2,6.42737003058104
locarno,888,8,10,1,7.4324324324324325
Lochi,922,7,10,1,6.439262472885033
Locu,515,6,10,1,5.9271067961165045
locusshifter,1035,7,10,1,6.659903381642512
loeil,1254,8,10,3,7.675518341307815
Loggerhead,518,6.5,9,2,6.245173745173745
logicalgambit,773,5,10,1,5.025873221216042
Logos32,714,7,10,2,7.0931372549019605
loiosh13,596,6,10,2,6.181208053691275
lolcese,781,7,10,2,6.916133162612036
Lone Ranger,1016,7,10,2,6.990452755905512
LoneCleric,744,7,9,3,6.825268817204301
Lonnidas,611,7,10,2.5,6.912438625204583
lonnie913,701,6.5,10,2,6.440085592011412
LookAtTheBacon,1868,7,10,1.5,6.553565310492505
loopoocat,2807,5,10,1,4.619878874242964
LopjiCoao,539,7.3,9.3,4,7.331354359925789
Lord Heisemberg,1110,6,10,1,6.004504504504505
Lord McDuff,569,6,10,1,6.329525483304042
Lord_Baer,633,1,10,1,3.1737756714060033
LordBalder,579,6,10,1,6.1070811744386875
LordBobbio,827,6.5,9.75,1,6.541076178960097
Lordbukka,541,6,10,2,6.189463955637708
LordChanter,525,7,10,2,6.875238095238095
LordJunon,534,8,10,3,7.735299625468165
lordunborn,555,6,9.5,1,5.995045045045045
lordvoldemort,739,7,10,1,6.487144790257104
LordYazos,868,7,9.9,1,6.643571428571429
lori6569,520,6,10,1,5.632307692307692
lorion42,1044,7,10,2,6.972222222222222
lorna,1413,6,9,3,6.362880396319887
losfp,948,6.5,9.5,1,6.363132911392405
LostDice,504,7,10,2,6.635714285714286
lostdog,523,6.5,9,2,6.34961759082218
lostrikis,799,7,10,1,6.617647058823529
Lothartvni,730,6.2,10,1,5.929178082191781
lottysnake,1095,7,10,1,6.911269406392694
lovelace,740,6,10,1,6.293243243243243
lowbeam,796,7.5,10,4,7.630866834170854
Lowix,553,7,10,1,6.879746835443038
lroces1969,1259,7,9,3,6.837172359015091
lscrock,830,7,9.8,2,6.753373493975904
luc7792,597,7,10,3,6.932998324958124
LucaLeoncavallo,610,7.2,9.5,4,7.245901639344262
LucRivNor,635,7.5,10,4,7.602992125984252
LucyJo,1476,6,10,1,6.194444444444445
LudiGaume,673,7,10,1,7.264487369985141
Ludo le gars,923,7,10,1.5,6.954225352112676
ludopata,624,8,10,1,8.440705128205128
ludosophicus,743,6,9.5,1,5.701884253028264
Luds,742,7,10,1,6.568059299191375
Ludwig Seitz,674,6,10,2,5.793768545994065
luffy13,562,7,10,3,7.306049822064057
Luigi04,616,7.5,10,1,7.041396103896104
Luisjaenero,597,7,10,1,7.222780569514238
Luisjoey,667,7,10,2,7.002788605697152
luisterpaul,574,7,10,1,6.762073170731707
Luk Van Baelen,677,7,10,2,6.499483013293944
Luke the Flaming,1182,5,10,1,4.600676818950931
luluom,652,7,10,1,6.792944785276074
lumberjacques,572,8,10,4,8.061188811188812
Lunaclara,856,8,10,5,8.063516355140187
LutherBob,625,7,10,1,6.6648
lvhengxin6,553,7,10,1,7.412296564195298
lyxhope,918,7,10,1,6.617102396514161
M St,608,6,10,1,5.465460526315789
m_r_tyler,862,7,10,1,6.406032482598608
m1hune2007,933,6.8,10,3,6.606109324758842
ma8rlw,557,7,9.5,2,6.868940754039497
Maartendp,612,6,9,1,5.831437908496732
mabell_yah,823,6,10,2,6.301336573511543
Mac_KC,819,7.1,10,4,7.156043956043956
mac_s_1,910,6,10,2,6.061538461538461
Maccit,606,7.5,10,2,7.358910891089109
macfix,601,6,10,1,6.135108153078203
machiavelli,560,6,9,2,5.901785714285714
Macinbond,755,7,9,2,6.476158940397351
macklau,655,7,10,2,7.117175572519084
maclis,563,7,10,1,7.1154529307282415
Macroon70,592,7,10,1,7.344594594594595
Madazam,498,6.5,10,4,6.518875502008032
Madcapmartini,585,8,10,2,7.164102564102564
madchow,725,7,10,2,7.045370124137931
madden825,551,6,9,2,5.816243194192378
Maddest Hatter,555,6,10,1,6.059459459459459
maddiedogson,1468,5,10,1,5.170980926430517
madhatter,671,7,10,1,6.592399403874814
maelic001,622,7,10,4,7.041800643086817
maerchen,671,7,10,1,6.559985096870343
Maeve_1981,957,7,10,1,6.754440961337513
maffoe,501,7,10,1,7.203592814371257
mafh,780,7,10,1,6.915384615384616
Magic Rat,660,7,9,1,6.509090909090909
magic2c,650,7,10,2,6.927692307692308
magicboardgames,674,7,10,4,7.170623145400594
magicm,529,7,10,2,6.749527410207939
Maglinkinpark,772,6.5,10,1,6.2051165803108805
Magma_PL,511,6.75,10,3,6.778375733855186
magnitt,651,7,10,2,6.473118279569892
Magnus the Blue,736,6.25,9.7,2,6.330040760869565
magnus1515,893,8,10,1,7.314669652855543
Magritte,712,6,10,1,5.824438202247191
magwizz,662,7,10,1,6.953957703927492
maigret71,725,7,9.5,3,6.7091034482758625
Maik,691,7,10,1,6.969609261939219
Maitreya,662,7.5,10,2,7.311933534743202
Maja Dorn,1225,6,10,1,5.83665306122449
MajikJack,756,7,9.5,2,6.912037037037037
makhpiya,754,7,10,1,6.424403183023872
Makun,900,6,10,1,5.971111111111111
Malachi,666,5,10,1,4.662162162162162
malarrama,719,6.5,9.5,2,6.523991655076495
malayet2,601,7,10,1,6.803660565723794
Malek,546,7,10,2,6.90934065934066
maljking,561,7,10,3,7.126559714795009
malloc,802,6,10,1,6.295511221945137
Malorick,685,7,10,1,6.913868613138686
Maltekis,615,6,10,1,5.882926829268293
MaltmanJ,606,7,10,1,6.982755775577558
mamescisneros,661,6,10,2,5.789712556732224
mandymccool,743,7,10,1,6.660834454912517
manellii,656,7,10,2,6.752286585365853
manhattandoctor,579,7,10,3,7.224525043177893
manmportugal,589,7.5,10,2,7.314601018675722
ManOfSorrows,1262,7,10,1,6.920602218700475
mantooth012,692,6,10,1,6.086705202312139
Mantuanwar,528,7,10,1,7.214015151515151
MaR85,1128,7,9.5,2,6.837544326241135
Marc Altherr,695,8.84,10,4,8.478086330935252
MarcelP,614,7,10,2,7.008631921824104
marcindore,563,8,10,2,7.314387211367674
marciusfabiani,640,6,10,2,6.26875
marclar,806,7,10,2,7.009950372208436
marclemagnifique,642,7.7,9.3148,3,7.47237507788162
marco27,710,7,10,1,7.110165845070423
marcocim,576,8,10,4,7.362847222222222
Marcospielt,573,8,10,6,8.115183246073299
MarcusK,1169,6.5,10,1,6.173396065012832
mardeck,1013,6.5,10,2.5,6.215893385982231
Marfried,624,7,9.5,1,6.614583333333333
Mario Mayr,591,6,10,3,6.301184433164129
Mario Pawlowski,2259,7,10,2,6.685922974767596
Mario1976,889,7,10,1,6.946287964004499
marioymia,1240,6.5,10,1,6.529677419354838
Mark_WH,662,5,10,2,4.962235649546828
markbesada,638,7,10,2,6.631661442006269
markbo,643,6,10,1,6.263063763608087
MarkEJohnson,1434,6,10,2,6.119944211994421
Markey,561,7.5,10,3,7.288770053475936
markmcmulti,1064,7,9.5,3,6.943609022556391
markmist,622,6,9.5,1,5.905948553054662
markus_mzh,664,7.5,10,2,7.284638554216867
Markwerf,674,6,9.5,2,5.985163204747774
Marnak,858,7,10,3,7.062354312354312
marphod,877,6,9.5,1,6.153363740022805
Marq Zilleum,541,7,8.5,4.5,6.904805914972274
marronigus,541,7,10,2,6.476432532347505
marstiller,987,7,9.5,4,6.79128672745694
MartenInfinite,908,8,10,2,7.3370044052863435
marticabre,800,6,10,1,5.745
martimer,501,7,10,2,7.385229540918163
Martin Ralya,610,6,10,1,6.134426229508197
martinlamotheqc,715,7,10,1,7.188811188811189
martyparty,503,6,10,1,5.964214711729622
marvac,651,6.5,10,1,6.312903225806451
Marvinrah,588,6,10,2,5.816326530612245
Marzera,539,7,10,2,6.642857142857143
Masa,507,8,10,1,7.3017751479289945
masoudtab,715,7,10,3,7.053846153846154
Massche,757,6.5,10,1,6.235799207397622
Master Thomas,2311,8,10,4.5,7.9606231068801385
Masu,604,7,10,1,6.789735099337748
mat_eyo,630,7,10,1,6.477777777777778
matchbox1202,607,6.72,9.7,3.38,6.773970345963757
matenason,512,6,10,1,6.3515625
matg82,779,7.5,10,2,7.215982028241335
MatheusRibeiro,675,8,10,2,7.680370370370371
MathieuVIII,666,7,10,2,6.37987987987988
matist,710,6.5,10,1.25,6.276619718309859
matmo,794,7,10,3,6.855163727959698
matpe,611,7,10,2,6.824877250409165
MatrixAC,503,7,10,2,7.18727634194831
Matt12,920,6,9.89,2,6.375597826086956
Matt62702,840,7.5,10,1,7.428845238095238
MattDP,581,6,10,1,5.726333907056799
mattgrosso,554,7,10,2,6.805956678700361
matthewjhoskins,922,6,10,1,6.193600867678959
Matthias_K,620,7.5,9.5,1,7.3375
matthiske,882,7,10,1,6.75718820861678
matthulgan,571,6,10,1,6.307355516637478
Mattias Persson,833,6,10,2,6.298919567827131
mattlowder,677,7,10,3,7.128508124076809
mattman,671,7,10,2,6.488822652757079
mattwolfe,773,7,9,7,7.48871639068564
mattwran,848,7,10,1,6.5200471698113205
Mauricio Rache,626,7,9.5,1,6.403674121405751
mavo,533,6.5,10,1,6.654784240150094
maxitaxi777,749,6,10,1,5.951935914552737
maxvigne,984,6.8,9.7,1,6.732215447154472
Mayasty,534,7,10,1,6.390449438202247
maygli,597,7,10,3,6.956448911222781
Mayhemoid,570,7,10,2,6.791228070175438
Mazel,699,7,9.5,1,6.5665236051502145
McBamf,566,7,10,4,7.1087455830388695
mccedi,620,7,10,2,7.159677419354839
mccoll13,522,6.5,10,1,6.250478927203065
mccory9,617,8,10,3,7.607779578606159
mcmgm_bgg,884,6.5,9,4,6.424773755656108
mcpranno,3660,6,10,1,5.881967213114754
mcreaghe,730,7.25,10,2,7.384931506849315
mcscowl,554,7,10,3,6.890342960288809
mctom,500,7.5,10,2,7.188
MCuki,642,7,10,1,6.392990654205607
mdellis77,499,8,10,5,8.114228456913828
Meat Muppet,556,7,10,1,6.659172661870503
mechvigiak,1007,7,10,4,6.938430983118173
mectron,505,7,10,1,6.223762376237624
Media_Professor,513,8.5,10,4.5,8.274853801169591
medievalbanquet,611,6.5,10,1,6.388216039279869
meduvea07,655,6,10,1,6.097709923664122
meehau,504,7,10,2,6.560515873015873
Meemtyke,778,6.5,10,2,6.685089974293059
MeepleMaven,1912,7,10,2,6.547384937238494
MeepleXP,809,6,10,1,5.812113720642769
mefiug,535,7,10,3,7.366367570093458
MegaMushroom,583,7,10,2,7.1200686106346485
MEJV,880,7,10,1,6.642045454545454
melee,717,6.5,10,1,6.380195258019525
melendor,790,7,10,1,6.413924050632912
Menma,1235,6.3,10,3,6.30251012145749
mephistopheles78,884,7,10,1,7.123303167420814
mergryphon,881,6,10,1,6.080987514188422
MerricB,662,7,9,1,6.61631419939577
meselfr,512,8,10,4,7.5791015625
meshuganater,606,7,10,1,6.473597359735973
Mestremuten,507,6,10,2,6.038461538461538
metaclura,518,7,10,4,7.021235521235521
metelo,665,5,10,1,5.2
MetroRyushi,524,6,10,1,6.152671755725191
mevitale,502,7,10,1,6.374501992031872
mex1980,524,7,9,1,7.011068702290077
mexo,755,7.5,10,1,7.452980132450331
mgagan,510,7,10,1,6.796078431372549
mgep,523,6,10,3,6.223709369024856
mgrunenberg,592,7,10,2,6.974662162162162
mherms,574,7,10,2,6.828048780487805
mhost2,503,7,10,2,6.787872763419483
mhuggins123,569,6,10,3,6.152636203866432
mi_de,2171,6,10,1,5.766866927683095
Michael Becker,996,6,10,1,6.112449799196787
Michael Maschke,1306,7,10,1,6.48238897396631
Michael Ward,616,5,9,1,5.275974025974026
MichaelYous,664,7,10,3,6.987198795180723
Michiel,1805,6.5,10,1,6.255817174515236
mickeyjames,1185,7,10,1,7.051780481012658
MickM,560,7,10,2,7.245535714285714
mickmick,525,7,10,2,6.7752380952380955
